signal_id,timestamp,symbol,alert_type,confidence,entry_price,tp1,tp2,stop_loss,risk_reward_ratio,factors_bullish,factors_bearish,rvol,volume_spike,confluence_score,gap_detected,news_impact,status,outcome_timestamp,outcome_price,profit_loss_percent,actual_rr_achieved
NVDA_20251014_071910,2025-10-14T07:19:10.381284,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,10,True,EXTREME,OPEN,,,,
TSLA_20251014_071910,2025-10-14T07:19:10.400566,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,True,7,True,MEDIUM,OPEN,,,,
SPY_20251014_071910,2025-10-14T07:19:10.449888,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
QQQ_20251014_071910,2025-10-14T07:19:10.454520,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,14,True,MEDIUM,OPEN,,,,
PLTR_20251014_071916,2025-10-14T07:19:16.040527,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,11,True,MEDIUM,OPEN,,,,
CRWV_20251014_071916,2025-10-14T07:19:16.264885,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
NBIS_20251014_071916,2025-10-14T07:19:16.305915,NBIS,STRONG BUY,35.7,115.82,137.08,138.69,115.52,70.87,10,4,0.05,False,5,True,MEDIUM,OPEN,,,,
AVGO_20251014_071916,2025-10-14T07:19:16.316627,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,6,0.04,False,5,True,EXTREME,OPEN,,,,
AAPL_20251014_071940,2025-10-14T07:19:40.072506,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.01,True,17,True,EXTREME,OPEN,,,,
NVDA_20251014_071940,2025-10-14T07:19:40.139822,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
AMZN_20251014_071940,2025-10-14T07:19:40.151709,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,13,True,MEDIUM,OPEN,,,,
SPY_20251014_071940,2025-10-14T07:19:40.185195,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
QQQ_20251014_071940,2025-10-14T07:19:40.220849,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,13,True,MEDIUM,OPEN,,,,
AVGO_20251014_071946,2025-10-14T07:19:46.397014,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_071946,2025-10-14T07:19:46.427064,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
PLTR_20251014_071946,2025-10-14T07:19:46.563178,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,11,True,MEDIUM,OPEN,,,,
AMZN_20251014_072010,2025-10-14T07:20:10.395351,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,13,True,MEDIUM,OPEN,,,,
AAPL_20251014_072010,2025-10-14T07:20:10.444771,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.01,True,14,True,EXTREME,OPEN,,,,
TSLA_20251014_072010,2025-10-14T07:20:10.466593,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
SPY_20251014_072010,2025-10-14T07:20:10.471889,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
AVGO_20251014_072017,2025-10-14T07:20:17.372699,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_072017,2025-10-14T07:20:17.454859,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251014_072041,2025-10-14T07:20:41.181703,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.01,True,16,True,EXTREME,OPEN,,,,
AMZN_20251014_072041,2025-10-14T07:20:41.299686,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,14,True,MEDIUM,OPEN,,,,
NVDA_20251014_072041,2025-10-14T07:20:41.340248,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
TSLA_20251014_072041,2025-10-14T07:20:41.348778,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
SPY_20251014_072041,2025-10-14T07:20:41.388259,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
PLTR_20251014_072047,2025-10-14T07:20:47.213192,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,11,True,MEDIUM,OPEN,,,,
NBIS_20251014_072047,2025-10-14T07:20:47.310402,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_072047,2025-10-14T07:20:47.377107,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
AVGO_20251014_072047,2025-10-14T07:20:47.387293,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,4,0.04,False,6,True,EXTREME,OPEN,,,,
NVDA_20251014_072110,2025-10-14T07:21:10.899339,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,True,10,True,EXTREME,OPEN,,,,
AAPL_20251014_072111,2025-10-14T07:21:11.034813,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.01,True,14,True,EXTREME,OPEN,,,,
AMZN_20251014_072111,2025-10-14T07:21:11.193968,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,True,15,True,MEDIUM,OPEN,,,,
TSLA_20251014_072111,2025-10-14T07:21:11.212824,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,True,7,True,MEDIUM,OPEN,,,,
SPY_20251014_072111,2025-10-14T07:21:11.506209,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
PLTR_20251014_072116,2025-10-14T07:21:16.798397,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,13,True,MEDIUM,OPEN,,,,
AVGO_20251014_072117,2025-10-14T07:21:17.320883,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,6,0.04,False,5,True,EXTREME,OPEN,,,,
NBIS_20251014_072117,2025-10-14T07:21:17.341166,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251014_072216,2025-10-14T07:22:16.223545,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,True,13,True,EXTREME,OPEN,,,,
NVDA_20251014_072216,2025-10-14T07:22:16.254746,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
TSLA_20251014_072216,2025-10-14T07:22:16.281498,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
QQQ_20251014_072216,2025-10-14T07:22:16.335381,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,True,14,True,MEDIUM,OPEN,,,,
SPY_20251014_072216,2025-10-14T07:22:16.341036,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
AVGO_20251014_072222,2025-10-14T07:22:22.260693,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,8,True,EXTREME,OPEN,,,,
NBIS_20251014_072222,2025-10-14T07:22:22.332940,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_072222,2025-10-14T07:22:22.374614,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,1,True,MEDIUM,OPEN,,,,
AAPL_20251014_072315,2025-10-14T07:23:15.839944,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,13,True,EXTREME,OPEN,,,,
NVDA_20251014_072315,2025-10-14T07:23:15.941428,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,True,9,True,EXTREME,OPEN,,,,
TSLA_20251014_072316,2025-10-14T07:23:16.104599,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
SPY_20251014_072316,2025-10-14T07:23:16.139230,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,7,0.03,False,20,True,NONE,OPEN,,,,
AMZN_20251014_072316,2025-10-14T07:23:16.427758,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,13,True,MEDIUM,OPEN,,,,
PLTR_20251014_072321,2025-10-14T07:23:21.774353,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,True,13,True,MEDIUM,OPEN,,,,
CRWV_20251014_072322,2025-10-14T07:23:22.079332,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
NBIS_20251014_072322,2025-10-14T07:23:22.249472,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AVGO_20251014_072322,2025-10-14T07:23:22.273537,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
AAPL_20251014_072416,2025-10-14T07:24:16.226176,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,13,True,EXTREME,OPEN,,,,
NVDA_20251014_072416,2025-10-14T07:24:16.299408,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
QQQ_20251014_072416,2025-10-14T07:24:16.391302,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,14,True,MEDIUM,OPEN,,,,
TSLA_20251014_072416,2025-10-14T07:24:16.397981,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
SPY_20251014_072416,2025-10-14T07:24:16.482536,SPY,STRONG BUY,42.9,652.94,664.51,665.99,652.64,38.57,12,4,0.03,False,20,True,NONE,OPEN,,,,
PLTR_20251014_072422,2025-10-14T07:24:22.255201,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,13,True,MEDIUM,OPEN,,,,
CRWV_20251014_072422,2025-10-14T07:24:22.436172,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,True,1,True,MEDIUM,OPEN,,,,
NBIS_20251014_072422,2025-10-14T07:24:22.480301,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251014_072440,2025-10-14T07:24:40.221924,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,13,True,EXTREME,OPEN,,,,
SPY_20251014_072440,2025-10-14T07:24:40.279686,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
NVDA_20251014_072440,2025-10-14T07:24:40.287869,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
QQQ_20251014_072440,2025-10-14T07:24:40.372345,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,14,True,MEDIUM,OPEN,,,,
AVGO_20251014_072446,2025-10-14T07:24:46.132468,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
PLTR_20251014_072446,2025-10-14T07:24:46.187379,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,13,True,MEDIUM,OPEN,,,,
CRWV_20251014_072446,2025-10-14T07:24:46.339251,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,2,0.03,True,1,True,MEDIUM,OPEN,,,,
AAPL_20251014_072511,2025-10-14T07:25:11.308161,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,13,True,EXTREME,OPEN,,,,
TSLA_20251014_072511,2025-10-14T07:25:11.352943,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
QQQ_20251014_072511,2025-10-14T07:25:11.477208,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,True,14,True,MEDIUM,OPEN,,,,
AMZN_20251014_072511,2025-10-14T07:25:11.559956,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,15,True,MEDIUM,OPEN,,,,
SPY_20251014_072511,2025-10-14T07:25:11.583343,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,True,20,True,NONE,OPEN,,,,
PLTR_20251014_072517,2025-10-14T07:25:17.347189,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,True,13,True,MEDIUM,OPEN,,,,
AVGO_20251014_072517,2025-10-14T07:25:17.474503,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_072517,2025-10-14T07:25:17.576878,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_072517,2025-10-14T07:25:17.589826,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,2,0.03,False,1,True,MEDIUM,OPEN,,,,
AAPL_20251014_072615,2025-10-14T07:26:15.979412,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,15,True,EXTREME,OPEN,,,,
NVDA_20251014_072615,2025-10-14T07:26:15.998028,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,10,True,EXTREME,OPEN,,,,
SPY_20251014_072616,2025-10-14T07:26:16.077635,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
TSLA_20251014_072616,2025-10-14T07:26:16.090735,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
PLTR_20251014_072622,2025-10-14T07:26:22.134778,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,13,True,MEDIUM,OPEN,,,,
AVGO_20251014_072622,2025-10-14T07:26:22.168634,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,4,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_072622,2025-10-14T07:26:22.205417,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_072622,2025-10-14T07:26:22.217430,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251014_072716,2025-10-14T07:27:16.304066,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,13,True,EXTREME,OPEN,,,,
AMZN_20251014_072716,2025-10-14T07:27:16.327455,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,13,True,MEDIUM,OPEN,,,,
NVDA_20251014_072716,2025-10-14T07:27:16.412536,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,11,True,EXTREME,OPEN,,,,
TSLA_20251014_072716,2025-10-14T07:27:16.420787,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,9,True,MEDIUM,OPEN,,,,
SPY_20251014_072716,2025-10-14T07:27:16.526916,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
AVGO_20251014_072723,2025-10-14T07:27:23.682110,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_072723,2025-10-14T07:27:23.698069,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,True,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_072723,2025-10-14T07:27:23.745246,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,1,True,MEDIUM,OPEN,,,,
AAPL_20251014_072816,2025-10-14T07:28:16.027104,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.02,False,13,True,EXTREME,OPEN,,,,
TSLA_20251014_072816,2025-10-14T07:28:16.101507,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,10,True,MEDIUM,OPEN,,,,
QQQ_20251014_072816,2025-10-14T07:28:16.130243,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,True,15,True,MEDIUM,OPEN,,,,
NVDA_20251014_072816,2025-10-14T07:28:16.153645,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,11,True,EXTREME,OPEN,,,,
SPY_20251014_072816,2025-10-14T07:28:16.303921,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
PLTR_20251014_072821,2025-10-14T07:28:21.861547,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,13,True,MEDIUM,OPEN,,,,
NBIS_20251014_072822,2025-10-14T07:28:22.137981,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AVGO_20251014_072822,2025-10-14T07:28:22.182893,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
NVDA_20251014_072916,2025-10-14T07:29:16.036001,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,11,True,EXTREME,OPEN,,,,
TSLA_20251014_072916,2025-10-14T07:29:16.060208,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,10,True,MEDIUM,OPEN,,,,
QQQ_20251014_072916,2025-10-14T07:29:16.213904,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,16,True,MEDIUM,OPEN,,,,
SPY_20251014_072916,2025-10-14T07:29:16.337783,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,True,20,True,NONE,OPEN,,,,
PLTR_20251014_072921,2025-10-14T07:29:21.938259,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,11,True,MEDIUM,OPEN,,,,
AVGO_20251014_072922,2025-10-14T07:29:22.116430,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,True,6,True,EXTREME,OPEN,,,,
NBIS_20251014_072922,2025-10-14T07:29:22.226483,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AMZN_20251014_072925,2025-10-14T07:29:25.789676,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,14,True,MEDIUM,OPEN,,,,
AAPL_20251014_072925,2025-10-14T07:29:25.889141,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.02,False,13,True,EXTREME,OPEN,,,,
CRWV_20251014_072928,2025-10-14T07:29:28.263398,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
AMZN_20251014_073016,2025-10-14T07:30:16.171267,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,14,True,MEDIUM,OPEN,,,,
TSLA_20251014_073017,2025-10-14T07:30:17.324910,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,9,True,MEDIUM,OPEN,,,,
SPY_20251014_073017,2025-10-14T07:30:17.357392,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
QQQ_20251014_073017,2025-10-14T07:30:17.688484,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,16,True,MEDIUM,OPEN,,,,
AAPL_20251014_073019,2025-10-14T07:30:19.788349,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.02,False,13,True,EXTREME,OPEN,,,,
PLTR_20251014_073023,2025-10-14T07:30:23.191377,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,11,True,MEDIUM,OPEN,,,,
AVGO_20251014_073023,2025-10-14T07:30:23.447171,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,4,0.04,False,6,True,EXTREME,OPEN,,,,
NBIS_20251014_073023,2025-10-14T07:30:23.549476,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
CRWV_20251014_073023,2025-10-14T07:30:23.788106,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,True,1,True,MEDIUM,OPEN,,,,
AMZN_20251014_073116,2025-10-14T07:31:16.600939,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,14,True,MEDIUM,OPEN,,,,
QQQ_20251014_073116,2025-10-14T07:31:16.794765,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,False,14,True,MEDIUM,OPEN,,,,
AAPL_20251014_073116,2025-10-14T07:31:16.832154,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.02,False,13,True,EXTREME,OPEN,,,,
NVDA_20251014_073116,2025-10-14T07:31:16.849906,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,10,True,EXTREME,OPEN,,,,
SPY_20251014_073116,2025-10-14T07:31:16.864726,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
PLTR_20251014_073122,2025-10-14T07:31:22.503173,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,True,11,True,MEDIUM,OPEN,,,,
AVGO_20251014_073122,2025-10-14T07:31:22.775833,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,8,0.04,False,6,True,EXTREME,OPEN,,,,
CRWV_20251014_073122,2025-10-14T07:31:22.795949,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,False,2,True,MEDIUM,OPEN,,,,
NBIS_20251014_073125,2025-10-14T07:31:25.800993,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251014_073216,2025-10-14T07:32:16.150550,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.02,False,13,True,EXTREME,OPEN,,,,
AMZN_20251014_073216,2025-10-14T07:32:16.176169,AMZN,STRONG BUY,42.9,217.14,221.07,222.07,216.84,13.1,12,4,0.02,False,14,True,MEDIUM,OPEN,,,,
QQQ_20251014_073216,2025-10-14T07:32:16.265499,QQQ,STRONG BUY,42.9,589.15,603.58,605.16,588.85,48.1,12,4,0.06,True,14,True,MEDIUM,OPEN,,,,
NVDA_20251014_073216,2025-10-14T07:32:16.298219,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,10,True,EXTREME,OPEN,,,,
SPY_20251014_073216,2025-10-14T07:32:16.344997,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,19,True,NONE,OPEN,,,,
TSLA_20251014_073216,2025-10-14T07:32:16.357443,TSLA,SELL,28.6,436.79,431.17,426.45,437.09,18.73,5,8,0.03,False,7,True,MEDIUM,OPEN,,,,
PLTR_20251014_073222,2025-10-14T07:32:22.187096,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,True,10,True,MEDIUM,OPEN,,,,
CRWV_20251014_073222,2025-10-14T07:32:22.402362,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,True,1,True,MEDIUM,OPEN,,,,
AVGO_20251014_073222,2025-10-14T07:32:22.421199,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,4,0.04,False,6,True,EXTREME,OPEN,,,,
AAPL_20251014_073316,2025-10-14T07:33:16.166387,AAPL,STRONG BUY,39.3,245.66,248.8,249.93,245.36,10.47,11,5,0.03,False,16,True,EXTREME,OPEN,,,,
AMZN_20251014_073316,2025-10-14T07:33:16.236168,AMZN,STRONG BUY,42.9,217.12,221.07,222.07,216.84,14.19,12,4,0.02,False,13,True,MEDIUM,OPEN,,,,
NVDA_20251014_073316,2025-10-14T07:33:16.258884,NVDA,STRONG BUY,42.9,182.15,189.46,190.6,181.85,24.37,12,4,0.03,False,9,True,EXTREME,OPEN,,,,
SPY_20251014_073316,2025-10-14T07:33:16.369647,SPY,BUY,32.1,652.94,664.51,665.99,652.64,38.57,9,4,0.03,False,20,True,NONE,OPEN,,,,
PLTR_20251014_073322,2025-10-14T07:33:22.071056,PLTR,BUY,39.3,173.55,178.8,180.38,173.25,17.5,11,4,0.02,False,10,True,MEDIUM,OPEN,,,,
CRWV_20251014_073322,2025-10-14T07:33:22.237860,CRWV,BUY,28.6,136.11,143.82,146.01,135.81,25.7,8,6,0.03,True,1,True,MEDIUM,OPEN,,,,
NBIS_20251014_073322,2025-10-14T07:33:22.265985,NBIS,BUY,28.6,115.82,137.08,138.69,115.52,70.87,8,6,0.05,False,2,True,MEDIUM,OPEN,,,,
AVGO_20251014_073322,2025-10-14T07:33:22.337078,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,6,0.04,False,4,True,EXTREME,OPEN,,,,
TSLA_20251014_073415,2025-10-14T07:34:15.889410,TSLA,SELL,39.3,436.79,431.17,426.45,437.09,18.73,5,11,0.03,False,7,True,MEDIUM,OPEN,,,,
AAPL_20251014_073415,2025-10-14T07:34:15.930888,AAPL,STRONG BUY,42.9,245.66,248.8,249.93,245.36,10.47,12,4,0.03,False,16,True,EXTREME,OPEN,,,,
